timestamps,TP9,AF7,AF8,TP10,Right AUX
1560179551.488,-29.785,43.457,20.508,26.855,104.980
1560179551.492,-20.996,40.527,32.715,30.273,74.219
1560179551.495,-9.766,35.645,40.039,35.645,19.531
1560179551.499,-11.230,42.480,37.109,30.762,-16.113
1560179551.503,-11.230,41.016,34.180,26.855,7.812
1560179551.507,-3.906,36.133,36.621,33.203,-1.953
1560179551.511,-19.043,36.621,36.133,46.875,-0.977
1560179551.515,-24.414,35.156,34.668,45.898,24.414
1560179551.519,-8.301,31.738,34.668,29.297,29.785
1560179551.523,-20.020,31.250,36.621,32.227,41.504
1560179551.527,-17.578,34.180,44.922,36.133,34.180
1560179551.531,0.000,33.691,49.805,29.785,46.875
1560179551.535,-6.836,33.691,46.875,37.598,42.480
1560179551.538,-25.879,35.645,42.969,31.250,6.836
1560179551.542,-27.832,36.621,41.992,20.996,46.387
1560179551.546,-27.832,38.086,41.016,21.484,46.875
1560179551.550,-35.156,37.109,36.133,19.531,74.707
1560179551.554,-43.945,30.273,32.227,19.043,97.656
1560179551.558,-36.621,31.738,29.785,23.926,98.633
1560179551.562,-32.715,38.574,23.438,32.715,59.570
1560179551.566,-45.410,36.621,21.973,22.949,-0.488
1560179551.570,-47.852,35.645,25.879,15.625,-18.066
1560179551.574,-33.203,38.086,21.484,27.344,15.625
1560179551.578,-41.016,38.574,17.578,24.902,63.477
1560179551.581,-44.922,38.574,12.695,27.832,-18.066
1560179551.585,-38.574,40.039,11.719,33.691,-28.809
1560179551.589,-40.039,41.992,14.648,23.926,48.340
1560179551.593,-42.480,41.992,13.672,23.926,23.438
1560179551.597,-41.016,40.039,9.766,17.090,-54.199
1560179551.601,-36.133,42.480,15.137,17.578,-11.719
1560179551.605,-36.621,40.039,21.973,28.809,53.711
1560179551.609,-27.832,40.039,22.949,22.461,-19.531
1560179551.613,-17.090,41.504,25.391,23.926,5.371
1560179551.617,-20.508,43.457,24.414,28.320,41.504
1560179551.620,-27.344,46.875,16.602,20.508,-30.273
1560179551.624,-29.785,43.457,13.672,20.508,-2.930
1560179551.628,-30.762,44.922,10.254,17.090,7.324
1560179551.632,-29.785,44.434,10.254,19.531,0.977
1560179551.636,-30.762,44.434,17.578,22.461,9.277
1560179551.640,-40.039,46.387,17.090,20.508,28.809
1560179551.644,-35.645,47.852,20.020,22.949,22.949
1560179551.648,-33.203,47.852,25.879,26.367,10.742
1560179551.652,-32.715,46.875,25.879,33.203,53.223
1560179551.656,-26.367,45.410,23.438,28.809,14.160
1560179551.660,-36.133,43.945,24.414,22.461,-62.500
1560179551.663,-46.875,42.480,33.691,24.902,-14.648
1560179551.667,-34.180,41.504,40.039,27.832,-8.301
1560179551.671,-34.180,40.527,43.457,31.250,-8.301
1560179551.675,-44.922,38.086,47.363,30.273,35.645
1560179551.679,-39.062,41.992,50.293,32.227,59.082
1560179551.683,-33.203,46.875,50.293,42.480,20.020
1560179551.687,-30.762,44.922,45.898,25.391,-4.883
1560179551.691,-26.367,39.062,44.922,24.902,57.617
1560179551.695,-32.227,36.133,45.898,34.668,61.035
1560179551.699,-37.109,37.598,43.457,24.414,6.348
1560179551.703,-29.297,39.551,42.480,19.531,8.301
1560179551.706,-27.832,39.062,34.668,19.531,40.527
1560179551.710,-40.039,38.086,33.691,17.578,6.836
1560179551.714,-50.293,35.156,36.133,14.160,13.672
1560179551.718,-41.992,36.621,32.715,18.066,19.043
1560179551.722,-44.434,37.109,31.250,19.531,18.555
1560179551.726,-52.734,35.156,35.645,13.672,65.918
1560179551.730,-43.457,40.039,35.156,11.719,76.660
1560179551.734,-48.340,41.992,34.668,15.625,68.848
1560179551.738,-57.617,40.039,34.180,12.695,110.352
1560179551.742,-58.105,39.062,29.785,4.883,98.633
1560179551.745,-49.805,41.016,25.391,14.160,42.480
1560179551.749,-43.457,44.922,27.344,18.555,49.316
1560179551.753,-49.805,43.945,31.738,15.137,46.875
1560179551.757,-50.293,41.504,29.297,17.578,35.645
1560179551.761,-52.734,43.945,29.297,16.113,-7.324
1560179551.765,-54.199,44.434,31.250,19.043,14.160
1560179551.769,-46.387,38.574,36.621,17.090,20.020
1560179551.773,-48.828,36.133,41.016,11.230,48.828
1560179551.777,-54.688,38.086,33.691,12.695,41.504
1560179551.781,-47.852,41.504,34.180,14.648,12.207
1560179551.785,-44.922,42.480,41.504,16.602,58.105
1560179551.788,-38.574,39.551,41.016,15.137,88.379
1560179551.792,-38.574,39.551,34.668,20.020,54.688
1560179551.796,-43.945,39.062,33.203,25.391,12.207
1560179551.800,-45.410,35.156,30.273,23.438,5.859
1560179551.804,-59.570,37.598,26.855,22.461,1.465
1560179551.808,-62.500,39.062,34.180,21.484,11.230
1560179551.812,-52.246,36.621,38.574,10.254,1.953
1560179551.816,-45.898,34.668,35.645,14.160,-5.371
1560179551.820,-48.828,36.133,33.691,20.020,40.039
1560179551.824,-48.340,36.621,35.156,8.789,29.785
1560179551.827,-44.434,38.086,35.645,4.395,0.977
1560179551.831,-43.457,39.551,29.785,4.395,47.363
1560179551.835,-37.109,41.016,25.391,2.930,49.316
1560179551.839,-23.438,44.434,26.855,13.672,38.086
1560179551.843,-25.879,43.945,22.949,14.648,85.938
1560179551.847,-36.621,39.551,23.438,8.301,59.082
1560179551.851,-31.738,41.504,30.762,13.184,20.020
1560179551.855,-32.227,44.434,32.715,6.348,27.832
1560179551.859,-39.062,40.527,33.691,1.953,52.246
1560179551.863,-39.062,36.621,29.785,11.719,27.344
1560179551.867,-28.320,37.598,26.855,18.555,-16.113
1560179551.870,-42.480,37.109,27.832,21.973,6.836
1560179551.874,-53.223,34.668,30.273,14.648,55.664
1560179551.878,-48.340,34.180,30.762,11.230,65.918
1560179551.882,-46.387,36.621,26.367,9.277,17.090
1560179551.886,-40.527,39.062,27.832,1.953,13.672
1560179551.890,-32.715,42.969,33.203,8.301,-22.461
1560179551.894,-28.809,41.992,29.785,13.184,-62.500
1560179551.898,-28.320,35.645,24.414,7.812,-6.348
1560179551.902,-32.227,33.691,28.320,6.348,0.000
1560179551.906,-24.902,36.621,34.668,10.254,2.930
1560179551.910,-17.090,39.062,42.480,9.277,11.719
1560179551.913,-28.809,39.062,42.480,9.277,17.090
1560179551.917,-33.691,40.527,35.645,14.648,-15.137
1560179551.921,-38.574,42.480,36.133,6.836,2.930
1560179551.925,-35.156,41.016,44.434,-0.488,39.551
1560179551.929,-28.809,38.574,47.363,5.371,15.137
1560179551.933,-23.926,38.086,45.410,6.836,3.418
1560179551.937,-34.668,36.133,43.457,2.930,56.641
1560179551.941,-34.180,34.180,45.410,6.348,58.594
1560179551.945,-27.344,35.156,46.387,10.254,-16.113
1560179551.949,-38.086,32.715,50.293,10.254,-13.672
1560179551.952,-37.109,32.227,55.664,13.672,40.527
1560179551.956,-32.227,32.715,52.734,20.020,68.848
1560179551.960,-33.203,33.203,46.875,13.184,71.289
1560179551.964,-35.645,35.156,47.363,3.418,39.062
1560179551.968,-41.504,36.133,53.711,12.695,77.637
1560179551.972,-20.020,32.715,50.781,16.113,132.812
1560179551.976,-17.578,34.668,46.387,13.672,91.797
1560179551.980,-33.203,42.969,46.387,19.043,96.191
1560179551.984,-19.531,40.039,41.016,16.113,66.406
1560179551.988,-17.578,37.109,33.203,17.090,60.059
1560179551.992,-20.020,39.551,30.762,14.160,75.195
1560179551.995,-5.859,41.992,35.156,7.812,101.074
1560179551.999,1.953,41.992,34.180,12.695,48.340
1560179552.003,-26.367,37.598,31.738,6.348,-12.695
1560179552.007,-39.551,42.480,29.297,0.977,8.301
1560179552.011,-20.508,46.387,31.738,4.395,-23.926
1560179552.015,-10.742,42.969,34.668,9.766,-18.066
1560179552.019,-1.465,42.480,31.250,10.254,-48.340
1560179552.023,-4.883,42.969,36.133,8.301,-139.648
1560179552.027,0.000,44.434,41.992,2.930,-41.504
1560179552.031,15.625,42.480,38.574,12.695,67.383
1560179552.035,0.488,40.527,40.039,21.484,3.906
1560179552.038,-18.066,39.551,42.480,12.207,13.672
1560179552.042,-11.230,37.598,37.598,10.254,79.102
1560179552.046,-4.395,38.086,34.180,13.672,124.512
1560179552.050,-16.113,38.086,35.156,18.066,80.078
1560179552.054,-10.742,35.645,39.062,21.484,12.207
1560179552.058,-11.719,33.203,36.133,22.461,32.715
1560179552.062,-14.648,31.250,28.809,20.996,53.223
1560179552.066,-6.836,30.273,37.598,22.461,45.410
1560179552.070,-12.207,34.180,45.410,26.855,52.734
1560179552.074,-10.254,33.691,39.551,25.391,75.684
1560179552.077,-12.695,33.691,36.621,25.391,55.176
1560179552.081,-18.555,33.691,37.109,22.461,32.227
1560179552.085,-9.766,31.250,35.156,23.438,68.848
1560179552.089,0.000,34.668,32.227,18.555,60.059
1560179552.093,-11.719,38.574,35.156,16.602,39.062
1560179552.097,-23.438,36.621,35.645,23.926,32.227
1560179552.101,-18.066,35.156,32.227,23.438,24.902
1560179552.105,-10.254,36.621,24.902,26.855,-7.812
1560179552.109,-2.441,34.180,23.438,26.367,-22.949
1560179552.113,10.254,34.668,28.809,11.719,-36.133
1560179552.117,-3.906,36.621,27.344,10.254,-11.230
1560179552.120,-21.973,35.156,20.508,3.418,-21.973
1560179552.124,-14.160,36.133,21.484,0.977,9.766
1560179552.128,-8.301,39.551,20.508,2.441,35.645
1560179552.132,-9.766,35.645,16.113,-8.789,50.293
1560179552.136,-5.859,31.738,16.113,-7.812,58.105
1560179552.140,-4.395,36.621,8.789,-4.395,60.059
1560179552.144,-7.812,35.645,10.254,-3.906,46.875
1560179552.148,-1.953,35.156,21.484,-1.953,60.547
1560179552.152,4.883,34.668,23.438,-0.488,20.996
1560179552.156,-6.348,36.133,22.461,3.418,-65.918
1560179552.160,-11.230,41.016,23.438,3.906,-13.184
1560179552.163,-1.953,40.039,20.020,2.441,36.621
1560179552.167,-6.836,36.133,22.949,7.812,39.551
1560179552.171,-1.465,38.574,18.555,6.348,26.855
1560179552.175,1.953,39.062,14.160,-2.441,-10.742
1560179552.179,-3.906,36.133,23.438,4.883,-6.348
1560179552.183,2.441,40.039,27.344,13.184,-10.742
1560179552.187,1.465,38.574,28.809,11.230,-23.926
1560179552.191,-7.324,37.109,28.320,14.648,12.695
1560179552.195,-5.371,37.598,25.391,12.695,34.180
1560179552.199,-3.418,40.039,24.902,0.000,52.734
1560179552.202,8.301,45.410,27.344,2.441,40.527
1560179552.206,4.395,44.434,24.902,19.043,5.371
1560179552.210,10.742,44.434,12.207,21.973,18.066
1560179552.214,22.949,45.898,13.672,19.043,43.457
1560179552.218,6.348,41.504,21.484,9.766,31.250
1560179552.222,-1.465,41.016,14.648,10.742,9.766
1560179552.226,3.418,41.992,7.812,13.184,-18.066
1560179552.230,12.695,41.504,9.766,10.254,-45.410
1560179552.234,4.883,39.551,12.695,17.090,-9.766
1560179552.238,6.348,40.039,9.277,19.043,44.922
1560179552.242,5.371,38.086,5.371,10.254,37.598
1560179552.245,8.789,36.133,5.859,1.465,59.570
1560179552.249,14.160,38.086,5.859,9.766,39.551
1560179552.253,-1.465,39.062,2.441,16.602,28.809
1560179552.257,-7.324,41.504,4.883,0.000,43.945
1560179552.261,1.465,41.016,5.859,3.906,46.875
1560179552.265,-10.254,39.062,5.371,10.254,9.766
1560179552.269,-17.090,38.574,9.277,6.836,12.207
1560179552.273,0.000,40.039,12.695,18.066,20.020
1560179552.277,-3.418,42.480,12.695,18.066,25.391
1560179552.281,-14.160,41.504,11.230,14.648,38.086
1560179552.284,-4.883,38.086,9.277,23.926,70.312
1560179552.288,-2.441,38.086,10.254,24.414,42.969
1560179552.292,-4.883,38.574,19.043,14.160,55.664
1560179552.296,-3.418,37.598,21.973,15.625,83.496
1560179552.300,-6.836,36.133,21.973,20.508,76.660
1560179552.304,1.465,38.574,22.949,17.090,71.289
1560179552.308,10.742,40.039,25.879,26.367,75.195
1560179552.312,9.277,38.574,26.855,25.391,91.309
1560179552.316,5.859,36.621,27.832,17.578,57.129
1560179552.320,7.812,38.086,33.691,14.160,66.406
1560179552.324,-7.812,42.969,39.062,-1.465,56.152
1560179552.327,-16.602,45.410,37.598,0.977,10.742
1560179552.331,-1.465,41.992,36.133,6.348,31.250
1560179552.335,5.371,42.969,38.086,7.324,1.465
1560179552.339,6.836,44.922,35.645,10.254,-11.230
1560179552.343,0.977,41.504,31.738,9.277,-12.207
1560179552.347,-0.488,40.527,34.668,8.301,20.996
1560179552.351,10.254,43.457,33.203,16.113,42.480
1560179552.355,20.996,41.992,32.715,26.367,49.316
1560179552.359,10.742,42.480,35.156,23.438,84.473
1560179552.363,-4.395,40.039,28.809,18.555,108.398
1560179552.367,0.488,36.621,26.367,20.508,113.770
1560179552.370,9.277,33.203,25.879,27.344,106.934
1560179552.374,14.648,35.156,25.879,33.203,70.801
1560179552.378,8.789,38.574,28.320,28.320,55.664
1560179552.382,2.441,41.016,23.438,29.297,23.926
1560179552.386,9.277,43.457,21.973,26.855,-37.598
1560179552.390,11.719,41.016,23.438,22.949,-25.879
1560179552.394,10.742,37.598,21.973,18.066,-26.367
1560179552.398,6.836,37.109,24.902,15.625,-3.418
1560179552.402,-8.789,33.691,21.484,17.090,-4.395
1560179552.406,-8.789,36.133,10.254,15.625,-45.410
1560179552.409,-0.488,42.480,12.207,18.555,-9.766
1560179552.413,-1.953,41.504,24.414,20.020,18.555
1560179552.417,-13.184,37.109,23.438,20.508,18.555
1560179552.421,-17.578,36.621,23.438,9.277,42.969
1560179552.425,-8.301,39.551,24.902,6.836,82.520
1560179552.429,2.930,38.574,24.414,16.113,62.012
1560179552.433,-1.953,37.109,23.926,20.020,33.203
1560179552.437,-9.277,37.598,20.020,12.207,42.969
1560179552.441,-3.906,39.062,20.508,6.348,84.473
1560179552.445,-4.883,39.551,23.926,11.230,102.051
1560179552.449,-10.742,41.992,25.879,12.695,74.219
1560179552.452,-3.906,41.016,24.414,12.695,61.035
1560179552.456,-2.930,35.645,21.484,13.672,53.711
1560179552.460,-11.230,36.133,21.973,14.160,90.820
1560179552.464,-11.230,38.086,21.973,9.766,51.270
1560179552.468,0.000,39.551,21.973,15.625,-20.508
1560179552.472,15.625,42.969,21.484,17.090,-15.137
1560179552.476,10.254,41.016,24.414,13.184,27.832
1560179552.480,0.000,40.039,21.973,16.602,64.941
1560179552.484,9.277,41.504,16.602,26.855,0.977
1560179552.488,6.348,41.504,23.926,28.809,-41.016
1560179552.492,0.488,40.039,26.855,22.461,-27.344
1560179552.495,1.465,38.574,22.949,18.066,-19.531
1560179552.499,5.859,37.109,27.344,14.648,-9.766
1560179552.503,0.977,36.133,32.715,18.555,-1.465
1560179552.507,-3.418,37.109,39.551,18.066,24.414
1560179552.511,12.207,33.691,47.852,20.508,26.855
1560179552.515,7.324,34.180,46.387,25.879,28.320
1560179552.519,-6.348,38.574,40.039,27.832,1.465
1560179552.523,-4.395,37.109,33.203,24.902,45.898
1560179552.527,-4.395,36.621,31.738,21.484,19.043
1560179552.531,5.859,38.086,33.203,29.297,42.480
1560179552.534,14.160,36.133,34.180,26.855,72.754
1560179552.538,14.160,36.133,36.133,10.254,46.875
1560179552.542,3.418,35.645,31.250,7.324,66.895
1560179552.546,8.301,35.156,31.250,14.160,58.594
1560179552.550,12.207,36.621,26.367,18.066,84.473
1560179552.554,2.441,38.086,23.438,21.484,21.484
1560179552.558,5.859,34.180,30.762,17.578,62.988
1560179552.562,15.137,32.715,25.391,11.230,80.078
1560179552.566,23.926,36.621,23.438,19.531,-10.742
1560179552.570,26.855,36.621,28.320,25.391,15.625
1560179552.574,18.066,37.598,30.273,18.066,59.082
1560179552.577,11.230,32.715,32.715,18.555,23.926
1560179552.581,-4.883,30.273,35.156,25.879,44.434
1560179552.585,-7.812,35.645,34.668,24.414,91.309
1560179552.589,6.836,38.086,31.738,23.926,28.809
1560179552.593,8.789,36.621,28.809,25.391,-28.809
1560179552.597,3.418,36.133,29.297,19.531,2.441
1560179552.601,-7.324,37.109,29.297,21.484,14.160
1560179552.605,-12.695,39.062,28.809,22.461,-4.395
1560179552.609,-3.418,34.180,28.320,10.254,56.152
1560179552.613,0.000,32.715,18.066,13.672,44.434
1560179552.616,2.441,37.109,15.625,20.996,38.086
1560179552.620,0.000,36.133,24.902,16.602,79.102
1560179552.624,-0.977,39.551,20.996,15.137,39.062
1560179552.628,-2.441,36.133,16.602,13.184,-31.250
1560179552.632,-4.395,30.273,19.043,16.602,15.137
1560179552.636,-4.395,34.180,13.184,20.996,73.242
1560179552.640,3.906,35.645,11.230,17.578,15.137
1560179552.644,6.836,36.621,14.648,17.578,65.430
1560179552.648,-6.348,40.039,20.020,29.785,93.750
1560179552.652,1.953,40.039,26.367,30.273,75.684
1560179552.656,8.789,38.574,29.297,26.367,47.852
1560179552.659,9.277,38.574,31.738,37.109,52.734
1560179552.663,6.348,41.016,29.297,32.227,63.477
1560179552.667,-0.488,38.574,24.414,23.438,-19.531
1560179552.671,6.348,37.598,24.414,29.297,-14.648
1560179552.675,11.230,34.180,24.414,34.180,37.598
1560179552.679,3.906,33.203,16.113,25.879,-17.090
1560179552.683,-2.930,35.156,19.531,29.297,-6.836
1560179552.687,3.418,33.203,31.738,27.344,48.340
1560179552.691,9.766,31.738,33.203,21.973,-6.348
1560179552.695,12.207,33.203,33.203,24.902,-27.344
1560179552.699,17.578,38.086,29.297,23.926,34.668
1560179552.702,18.555,38.086,24.902,27.832,80.566
1560179552.706,17.578,34.180,24.902,26.855,58.105
1560179552.710,10.742,32.715,24.902,20.020,70.312
1560179552.714,3.906,31.250,28.809,22.949,62.500
1560179552.718,3.418,35.156,35.645,25.391,62.012
1560179552.722,5.859,36.621,38.574,24.414,72.754
1560179552.726,6.836,35.645,39.062,22.461,55.664
1560179552.730,11.230,36.621,31.738,19.043,46.387
1560179552.734,13.184,37.598,28.809,31.250,-19.043
1560179552.738,7.324,38.086,35.156,30.762,5.859
1560179552.741,0.977,37.598,33.691,21.973,51.270
1560179552.745,-6.348,35.645,24.414,13.184,14.648
1560179552.749,-9.766,35.645,24.902,13.672,9.766
1560179552.753,-1.953,36.621,31.250,14.160,1.465
1560179552.757,-0.977,36.621,32.227,7.812,33.203
1560179552.761,-4.395,39.062,29.297,8.789,57.617
1560179552.765,0.977,40.039,24.902,11.230,64.941
1560179552.769,0.488,40.039,25.879,9.766,35.156
1560179552.773,1.953,41.504,28.809,5.859,51.270
1560179552.777,0.977,43.457,23.926,10.254,56.152
1560179552.781,-2.441,41.992,17.578,18.555,-20.020
1560179552.784,10.254,42.480,16.113,21.484,-55.664
1560179552.788,3.906,42.480,24.414,20.020,-10.742
1560179552.792,-3.906,37.598,26.367,13.184,14.648
1560179552.796,1.953,36.133,18.555,18.555,23.926
1560179552.800,-0.488,36.133,21.973,20.020,11.719
1560179552.804,0.977,35.156,23.438,14.648,25.391
1560179552.808,-2.441,33.203,24.414,20.508,89.355
1560179552.812,0.488,28.809,27.344,20.020,77.637
1560179552.816,9.766,33.691,28.320,24.902,-3.906
1560179552.820,19.043,38.086,33.691,23.926,9.766
1560179552.824,17.578,40.527,28.809,19.043,30.273
1560179552.827,2.441,38.574,26.367,24.902,32.227
1560179552.831,-2.930,35.156,31.738,19.043,45.410
1560179552.835,5.371,40.039,26.367,15.137,22.461
1560179552.839,12.695,41.992,25.879,14.160,49.805
1560179552.843,9.277,39.062,31.738,17.578,16.113
1560179552.847,4.395,38.574,31.250,20.020,-28.320
1560179552.851,3.906,41.016,31.738,16.602,-0.977
1560179552.855,4.395,42.480,29.297,15.625,100.098
1560179552.859,2.441,41.992,31.738,17.578,99.121
1560179552.863,11.230,38.086,34.668,16.113,1.465
1560179552.866,13.672,35.156,32.715,9.766,26.367
1560179552.870,7.812,36.133,32.227,15.625,40.527
1560179552.874,2.930,36.621,33.691,20.020,9.766
1560179552.878,2.441,38.086,37.598,11.230,15.137
1560179552.882,10.742,38.086,41.504,20.020,-0.488
1560179552.886,10.254,36.621,45.898,21.973,-37.109
1560179552.890,11.230,36.621,48.340,21.484,20.020
1560179552.894,31.250,35.645,43.945,30.273,11.230
1560179552.898,19.043,31.250,41.504,22.461,6.348
1560179552.902,-3.418,31.250,32.715,24.414,10.254
1560179552.906,0.000,36.133,25.391,28.809,-4.395
1560179552.909,11.230,37.109,29.297,23.438,62.012
1560179552.913,22.949,37.109,26.367,20.508,76.172
1560179552.917,10.254,35.645,23.438,20.996,20.020
1560179552.921,2.441,37.598,20.996,22.949,11.719
1560179552.925,6.348,39.062,19.531,17.090,34.668
1560179552.929,21.973,38.086,18.555,13.184,50.293
1560179552.933,29.297,39.062,20.508,21.973,121.582
1560179552.937,17.578,40.527,23.438,27.832,67.383
1560179552.941,27.832,39.551,26.367,27.832,-2.930
1560179552.945,20.996,39.062,26.855,31.738,9.277
1560179552.949,5.859,40.527,25.879,33.691,69.824
1560179552.952,17.578,39.062,29.297,28.809,81.055
1560179552.956,23.438,39.062,35.156,33.691,-0.977
1560179552.960,18.066,41.016,32.715,25.391,-10.742
1560179552.964,13.184,40.527,30.762,25.391,46.387
1560179552.968,14.648,36.621,41.016,31.738,72.266
1560179552.972,17.578,36.133,47.363,28.320,36.133
1560179552.976,23.438,40.039,48.340,38.086,50.293
1560179552.980,31.250,44.434,42.969,35.645,33.691
1560179552.984,34.180,41.016,42.480,24.414,-36.133
1560179552.988,16.113,41.504,43.457,28.809,-3.906
1560179552.991,16.113,39.551,40.527,37.598,-20.020
1560179552.995,16.602,37.598,47.852,36.133,-69.824
1560179552.999,14.648,41.016,60.059,32.715,-48.340
1560179553.003,19.043,41.016,59.570,33.691,-72.266
1560179553.007,20.020,41.016,58.105,39.551,-40.039
1560179553.011,17.090,43.945,54.199,31.250,15.625
1560179553.015,17.578,44.434,52.734,31.738,18.555
1560179553.019,15.625,42.480,59.082,32.227,39.551
1560179553.023,9.277,40.039,60.547,37.109,44.434
1560179553.027,15.625,39.551,64.941,41.992,30.273
1560179553.031,26.855,37.109,68.848,35.645,41.504
1560179553.034,15.625,38.086,70.312,47.363,38.086
1560179553.038,8.789,37.598,72.754,41.016,-9.277
1560179553.042,7.812,36.133,72.266,27.832,-13.672
1560179553.046,12.695,35.156,70.801,31.250,20.508
1560179553.050,27.344,36.133,67.871,52.734,-16.602
1560179553.054,20.020,38.086,64.941,58.594,-13.672
1560179553.058,16.113,37.598,65.918,46.387,-10.742
1560179553.062,26.855,37.109,69.336,39.551,-63.477
1560179553.066,36.621,38.086,70.312,49.805,-45.410
1560179553.070,24.414,37.598,70.312,53.223,36.621
1560179553.073,19.043,37.598,66.895,44.922,18.555
1560179553.077,24.902,38.086,65.918,44.434,12.207
1560179553.081,20.996,40.039,70.312,48.340,57.617
1560179553.085,29.297,37.109,71.289,47.852,78.125
1560179553.089,50.781,36.133,70.801,52.734,87.402
1560179553.093,47.852,39.551,70.801,54.199,35.645
1560179553.097,25.391,37.598,73.730,44.434,37.598
1560179553.101,18.555,39.062,73.242,44.922,89.844
1560179553.105,22.461,39.062,68.359,44.922,85.449
1560179553.109,34.180,35.645,66.895,47.363,0.488
1560179553.113,32.715,35.645,68.848,41.992,9.766
1560179553.116,41.504,35.645,72.754,37.109,51.758
1560179553.120,39.551,35.156,73.730,50.781,80.078
1560179553.124,9.766,35.645,70.801,56.641,72.754
1560179553.128,20.020,38.086,68.359,56.641,28.320
1560179553.132,38.086,39.062,63.965,56.152,25.391
1560179553.136,30.273,34.180,58.594,59.082,2.441
1560179553.140,19.531,29.297,60.547,51.270,32.227
1560179553.144,31.738,35.156,58.105,46.875,47.363
1560179553.148,38.574,39.062,59.570,52.246,2.930
1560179553.152,19.043,36.133,62.500,52.246,3.906
1560179553.156,27.832,35.156,60.547,63.965,31.738
1560179553.159,42.969,40.039,61.035,67.383,49.316
1560179553.163,24.902,39.551,62.988,49.805,64.453
1560179553.167,14.160,34.668,62.988,37.598,104.980
1560179553.171,23.926,36.133,56.641,34.668,86.914
1560179553.175,36.621,37.598,51.758,41.016,62.500
1560179553.179,39.551,38.086,47.852,44.922,24.414
1560179553.183,35.156,36.621,43.945,46.387,-33.203
1560179553.187,50.781,39.062,39.551,46.875,7.324
1560179553.191,43.457,38.574,38.574,43.457,85.449
1560179553.195,35.156,33.691,37.598,45.410,64.941
1560179553.198,36.621,40.039,30.273,52.246,-42.969
1560179553.202,20.020,41.504,33.691,48.340,-30.762
1560179553.206,24.902,36.133,31.738,44.922,42.969
1560179553.210,41.992,37.109,27.832,48.340,4.395
1560179553.214,38.574,38.574,28.809,42.480,-24.414
1560179553.218,33.691,39.551,33.203,46.387,-12.207
1560179553.222,31.738,40.527,35.645,55.176,-17.090
1560179553.226,35.645,44.922,38.086,51.270,47.852
1560179553.230,40.527,42.480,40.039,49.316,99.121
1560179553.234,44.922,34.668,39.062,58.594,106.445
1560179553.238,48.340,38.574,39.551,62.012,124.512
1560179553.241,36.621,40.527,40.527,65.918,104.492
1560179553.245,35.645,34.668,44.922,72.266,85.449
1560179553.249,42.969,34.668,41.016,62.012,41.504
1560179553.253,46.875,37.598,41.016,53.711,18.066
1560179553.257,46.875,37.109,47.852,48.828,44.434
1560179553.261,28.809,36.133,41.504,37.109,5.371
1560179553.265,22.461,36.621,38.574,39.062,4.883
1560179553.269,39.062,40.039,41.504,44.434,39.062
1560179553.273,35.156,38.086,41.504,42.480,76.172
1560179553.277,26.855,33.203,40.527,40.527,124.023
1560179553.281,34.668,38.086,38.574,37.109,49.316
1560179553.284,32.227,40.039,38.086,31.738,21.973
1560179553.288,29.297,38.574,36.133,37.109,38.086
1560179553.292,32.227,38.086,30.762,45.898,-8.789
1560179553.296,38.574,36.133,33.691,41.504,14.160
1560179553.300,35.156,43.457,40.039,35.645,30.273
1560179553.304,37.598,42.969,32.715,44.922,43.457
1560179553.308,43.457,39.062,31.250,52.246,56.152
1560179553.312,34.668,38.574,41.504,36.621,33.691
1560179553.316,27.344,36.621,43.457,25.391,56.641
1560179553.320,24.902,38.086,40.527,33.691,41.016
1560179553.323,21.973,41.504,37.109,35.645,49.316
1560179553.327,11.719,41.992,35.645,22.461,91.797
1560179553.331,21.484,36.133,36.621,30.762,89.355
1560179553.335,26.367,35.645,35.156,35.156,80.566
1560179553.339,22.949,35.156,33.691,30.273,48.340
1560179553.343,16.602,30.273,37.109,34.668,22.949
1560179553.347,20.996,30.762,32.227,26.367,45.898
1560179553.351,31.738,34.180,24.414,27.832,54.199
1560179553.355,17.578,33.203,27.344,30.762,19.531
1560179553.359,8.789,29.297,24.902,20.020,21.973
1560179553.363,12.695,27.344,21.484,22.461,83.984
1560179553.366,20.996,30.273,18.555,24.902,125.488
1560179553.370,26.855,29.297,17.578,31.738,66.895
1560179553.374,24.902,29.297,34.180,41.992,-3.906
1560179553.378,17.090,35.156,46.875,36.133,-0.977
1560179553.382,20.020,36.621,42.969,36.133,36.133
1560179553.386,23.926,35.156,38.086,32.715,60.547
1560179553.390,10.742,33.203,37.598,22.949,62.988
1560179553.394,13.672,33.691,35.156,25.391,45.898
1560179553.398,20.508,37.598,33.203,27.832,63.965
1560179553.402,4.883,37.109,35.645,26.367,49.316
1560179553.406,11.230,32.715,35.156,35.156,-10.254
1560179553.409,21.973,31.738,33.203,28.809,20.020
1560179553.413,20.996,35.645,31.738,19.531,36.133
1560179553.417,18.066,37.109,29.785,21.484,34.668
1560179553.421,14.160,29.785,23.926,18.066,37.598
1560179553.425,10.254,32.227,12.207,17.578,17.578
1560179553.429,28.320,38.574,14.648,18.066,-6.836
1560179553.433,26.367,36.621,21.973,18.555,19.043
1560179553.437,7.812,36.133,21.484,17.578,56.641
1560179553.441,9.766,36.621,22.949,21.973,89.355
1560179553.445,26.855,39.062,25.391,25.879,104.004
1560179553.448,28.320,40.039,25.391,30.762,71.777
1560179553.452,18.066,38.574,23.926,26.855,101.562
